Materiale,Colore,Lunghezza,Stagione,Meteo,TemperaturaPercepita,StagionePrevisione,Punteggio
seta,scuro,corto,primavera_estate,nuvoloso,4.8,inverno,9
velluto,colorato,lungo,autunno_inverno,soleggiato,31.2,estate,9
poliestere,chiaro,lungo,autunno,soleggiato,29.65,estate,19
poliestere,chiaro,lungo,primavera_estate,pioggia,26.05,estate,17
seta,scuro,corto,primavera_estate,neve,3.1,primavera,13
lino,chiaro,medio,inverno,nuvoloso,16.75,autunno,19
seta,colorato,lungo,inverno,pioggia,25.75,estate,15
velluto,chiaro,medio,autunno_inverno,pioggia,24.0,autunno,24
seta,colorato,corto,autunno,pioggia,12.35,primavera,14
lino,chiaro,lungo,autunno,pioggia,14.55,estate,21
tweed,chiaro,lungo,estate,soleggiato,21.25,autunno,17
cotone,scuro,lungo,estate,nuvoloso,7.3,primavera,27
cotone,colorato,medio,autunno,pioggia,10.25,autunno,23
poliestere,colorato,medio,primavera,soleggiato,14.45,primavera,22
seta,chiaro,corto,autunno_inverno,pioggia,21.9,autunno,24
seta,scuro,lungo,primavera_estate,soleggiato,18.25,autunno,21
poliestere,chiaro,corto,estate,pioggia,5.55,primavera,17
seta,colorato,lungo,autunno,pioggia,9.0,inverno,23
cotone,chiaro,medio,primavera_estate,pioggia,3.3,autunno,14
lino,scuro,medio,primavera,soleggiato,25.95,estate,19
cotone,scuro,corto,primavera,soleggiato,-4.3,inverno,15
tweed,scuro,medio,autunno_inverno,pioggia,21.25,primavera,18
seta,scuro,lungo,autunno,soleggiato,15.2,primavera,22
cotone,colorato,medio,primavera_estate,pioggia,22.8,estate,30
cotone,chiaro,lungo,primavera,pioggia,9.45,primavera,29
seta,chiaro,corto,primavera_estate,soleggiato,26.1,estate,31
tweed,colorato,corto,autunno_inverno,pioggia,19.55,autunno,18
velluto,scuro,lungo,autunno_inverno,soleggiato,16.75,primavera,19
poliestere,chiaro,medio,estate,pioggia,4.75,inverno,13
cotone,scuro,medio,autunno_inverno,neve,2.25,inverno,18
seta,colorato,lungo,estate,soleggiato,26.8,autunno,15
raso,chiaro,corto,autunno_inverno,neve,-2.5,primavera,7
poliestere,scuro,lungo,estate,pioggia,22.45,estate,23
seta,colorato,lungo,primavera_estate,soleggiato,5.949999999999999,inverno,20
cotone,scuro,corto,estate,nuvoloso,16.9,autunno,17
cotone,chiaro,lungo,autunno,soleggiato,9.85,primavera,25
poliestere,chiaro,corto,primavera,nuvoloso,13.75,autunno,16
lino,colorato,corto,estate,soleggiato,24.35,estate,24
tweed,colorato,medio,autunno_inverno,pioggia,24.25,estate,18
lino,scuro,medio,autunno,pioggia,20.8,primavera,25
seta,chiaro,corto,autunno,nuvoloso,22.9,primavera,21
lino,colorato,medio,autunno_inverno,nuvoloso,10.55,inverno,18
tweed,colorato,lungo,autunno_inverno,soleggiato,7.05,inverno,27
cotone,colorato,lungo,primavera,nuvoloso,22.0,primavera,26
lino,scuro,lungo,estate,pioggia,7.3,autunno,17
tweed,colorato,medio,primavera,soleggiato,6.1,primavera,18
lino,colorato,medio,autunno_inverno,pioggia,0.5499999999999998,primavera,6
tweed,scuro,lungo,primavera_estate,pioggia,25.5,estate,14
seta,chiaro,corto,autunno,soleggiato,19.15,primavera,16
lino,chiaro,corto,autunno,soleggiato,4.9,inverno,9
lino,colorato,lungo,estate,nuvoloso,14.6,autunno,19
raso,chiaro,medio,autunno,soleggiato,17.5,primavera,15
raso,colorato,lungo,inverno,pioggia,9.05,inverno,23
raso,scuro,corto,estate,nuvoloso,9.45,primavera,11
cotone,chiaro,corto,autunno,soleggiato,26.85,estate,30
raso,colorato,corto,primavera,soleggiato,34.8,estate,27
tweed,scuro,medio,autunno_inverno,nuvoloso,8.600000000000001,inverno,17
raso,chiaro,corto,primavera_estate,soleggiato,26.950000000000003,estate,30
poliestere,scuro,medio,primavera,nuvoloso,1.4999999999999998,primavera,19
cotone,scuro,medio,autunno,pioggia,20.7,primavera,27
cotone,scuro,corto,autunno,pioggia,15.15,primavera,19
seta,chiaro,lungo,primavera,nuvoloso,3.7,inverno,20
poliestere,chiaro,corto,autunno_inverno,nuvoloso,17.25,primavera,16
cotone,chiaro,lungo,primavera,pioggia,21.15,autunno,22
seta,chiaro,medio,autunno_inverno,soleggiato,15.85,autunno,21
cotone,chiaro,medio,autunno_inverno,soleggiato,2.55,primavera,14
seta,colorato,lungo,autunno_inverno,nuvoloso,1.9,inverno,23
cotone,colorato,medio,primavera,soleggiato,8.05,inverno,15
seta,chiaro,lungo,inverno,pioggia,13.25,primavera,20
lino,colorato,corto,primavera,pioggia,13.85,primavera,17
lino,colorato,corto,autunno_inverno,pioggia,14.0,primavera,12
velluto,colorato,lungo,autunno_inverno,nuvoloso,3.45,inverno,29
cotone,colorato,corto,autunno_inverno,soleggiato,4.9,inverno,18
poliestere,chiaro,corto,primavera,soleggiato,0.7999999999999998,inverno,15
lino,chiaro,medio,autunno,pioggia,27.1,estate,22
lino,scuro,medio,autunno,pioggia,11.0,autunno,19
lino,scuro,lungo,primavera,soleggiato,34.65,estate,14
cotone,scuro,medio,autunno_inverno,pioggia,17.6,estate,20
tweed,scuro,lungo,primavera_estate,soleggiato,21.5,autunno,8
lino,colorato,lungo,autunno,soleggiato,32.5,estate,17
velluto,scuro,lungo,primavera,soleggiato,1.65,inverno,26
raso,colorato,lungo,autunno_inverno,soleggiato,26.4,estate,15
poliestere,scuro,medio,primavera,pioggia,2.5,primavera,19
tweed,chiaro,corto,autunno,pioggia,26.45,autunno,21
raso,scuro,corto,primavera,nuvoloso,9.85,inverno,9
raso,scuro,corto,autunno,soleggiato,19.3,autunno,17
seta,chiaro,medio,autunno_inverno,soleggiato,26.9,autunno,29
tweed,chiaro,lungo,primavera,soleggiato,19.75,autunno,21
lino,chiaro,lungo,inverno,soleggiato,29.35,estate,21
lino,colorato,medio,primavera,pioggia,2.35,inverno,7
seta,colorato,corto,autunno_inverno,pioggia,19.15,autunno,19
velluto,scuro,lungo,primavera_estate,pioggia,9.4,autunno,24
seta,scuro,medio,autunno_inverno,pioggia,18.55,estate,17
seta,chiaro,medio,autunno,nuvoloso,2.05,primavera,10
cotone,chiaro,medio,inverno,soleggiato,29.3,estate,26
raso,chiaro,medio,primavera_estate,neve,7.300000000000001,autunno,8
lino,scuro,corto,primavera,pioggia,26.8,estate,26
cotone,chiaro,medio,autunno_inverno,pioggia,17.0,autunno,24
lino,scuro,lungo,primavera_estate,pioggia,13.65,primavera,24
seta,chiaro,medio,primavera_estate,soleggiato,18.85,autunno,17
poliestere,colorato,lungo,inverno,pioggia,9.6,inverno,29
seta,colorato,corto,primavera_estate,pioggia,27.2,estate,26
seta,chiaro,lungo,autunno,soleggiato,0.1999999999999997,inverno,22
seta,colorato,medio,autunno,pioggia,24.15,estate,26
tweed,colorato,corto,inverno,soleggiato,12.0,primavera,12
poliestere,chiaro,lungo,inverno,pioggia,15.8,autunno,25
cotone,colorato,corto,primavera_estate,pioggia,14.85,primavera,20
cotone,scuro,medio,inverno,neve,11.45,primavera,17
velluto,colorato,lungo,autunno_inverno,pioggia,24.35,primavera,15
lino,colorato,medio,autunno_inverno,pioggia,25.3,estate,21
poliestere,colorato,lungo,primavera,soleggiato,9.85,autunno,25
lino,chiaro,lungo,inverno,pioggia,30.9,estate,15
velluto,chiaro,corto,inverno,pioggia,14.6,primavera,12
poliestere,chiaro,lungo,autunno_inverno,pioggia,9.45,inverno,28
cotone,chiaro,corto,autunno,soleggiato,30.0,autunno,35
velluto,chiaro,corto,inverno,nuvoloso,22.05,autunno,18
seta,colorato,medio,primavera,soleggiato,4.5,primavera,14
seta,colorato,medio,primavera,nuvoloso,2.5500000000000003,inverno,10
raso,colorato,lungo,primavera_estate,soleggiato,19.7,primavera,22
velluto,colorato,lungo,autunno,soleggiato,1.1999999999999995,primavera,26
seta,colorato,medio,autunno,neve,8.1,primavera,11
raso,chiaro,lungo,autunno,pioggia,15.55,autunno,23
lino,scuro,lungo,autunno,pioggia,12.85,autunno,25
cotone,colorato,corto,primavera,soleggiato,10.75,inverno,17
lino,colorato,medio,autunno_inverno,pioggia,11.85,inverno,18
raso,colorato,medio,primavera,pioggia,14.45,autunno,13
lino,colorato,lungo,autunno_inverno,pioggia,28.1,estate,17
seta,chiaro,lungo,primavera_estate,pioggia,16.65,autunno,21
tweed,colorato,medio,autunno_inverno,nuvoloso,18.75,autunno,20
raso,colorato,lungo,primavera_estate,soleggiato,13.2,primavera,22
lino,colorato,lungo,autunno_inverno,pioggia,17.55,autunno,24
poliestere,chiaro,corto,primavera,pioggia,3.1,inverno,15
cotone,scuro,lungo,autunno_inverno,pioggia,18.8,autunno,28
lino,scuro,lungo,autunno_inverno,soleggiato,25.6,estate,12
lino,colorato,corto,autunno,pioggia,5.85,primavera,9
velluto,chiaro,corto,autunno,pioggia,18.55,autunno,18
lino,chiaro,medio,autunno_inverno,soleggiato,8.55,autunno,12
seta,colorato,corto,primavera_estate,pioggia,-4.4,inverno,9
tweed,colorato,lungo,primavera,soleggiato,4.15,inverno,25
cotone,colorato,medio,autunno_inverno,pioggia,8.5,primavera,14
lino,chiaro,lungo,primavera,soleggiato,5.85,inverno,19
poliestere,scuro,lungo,inverno,soleggiato,16.7,autunno,25
raso,colorato,lungo,primavera_estate,soleggiato,15.55,autunno,18
tweed,colorato,lungo,autunno_inverno,nuvoloso,5.95,inverno,27
cotone,scuro,medio,autunno_inverno,pioggia,22.25,estate,26
cotone,colorato,medio,autunno,soleggiato,29.6,estate,23
raso,chiaro,medio,autunno_inverno,pioggia,8.75,inverno,12
poliestere,colorato,medio,primavera,soleggiato,17.799999999999997,autunno,19
cotone,chiaro,lungo,autunno_inverno,neve,-4.6,inverno,28
lino,scuro,medio,primavera,pioggia,7.05,inverno,9
poliestere,colorato,corto,autunno_inverno,pioggia,7.6,autunno,18
cotone,chiaro,corto,autunno,pioggia,13.9,estate,17
raso,colorato,lungo,autunno_inverno,soleggiato,10.4,primavera,18
seta,scuro,medio,autunno_inverno,soleggiato,21.5,autunno,24
raso,chiaro,medio,primavera_estate,pioggia,32.4,estate,21
tweed,colorato,medio,autunno,pioggia,30.950000000000003,estate,12
lino,scuro,medio,inverno,pioggia,8.45,primavera,7
cotone,scuro,medio,autunno_inverno,pioggia,25.700000000000003,autunno,26
poliestere,chiaro,corto,autunno_inverno,soleggiato,25.55,estate,24
lino,scuro,medio,autunno,soleggiato,26.8,estate,17
cotone,scuro,medio,primavera,soleggiato,9.4,primavera,19
cotone,scuro,corto,primavera,nuvoloso,17.450000000000003,autunno,19
tweed,scuro,lungo,primavera_estate,pioggia,6.15,primavera,27
tweed,chiaro,medio,inverno,soleggiato,30.200000000000003,estate,15
lino,colorato,corto,inverno,pioggia,13.0,inverno,17
seta,colorato,medio,primavera,soleggiato,18.6,autunno,18
velluto,colorato,medio,autunno_inverno,soleggiato,15.6,autunno,19
velluto,colorato,medio,autunno,pioggia,10.3,primavera,16
poliestere,chiaro,corto,autunno,nuvoloso,4.55,inverno,17
poliestere,chiaro,lungo,autunno_inverno,pioggia,19.65,inverno,26
raso,colorato,medio,inverno,soleggiato,30.3,estate,16
raso,chiaro,corto,autunno_inverno,soleggiato,3.55,inverno,11
velluto,scuro,lungo,inverno,soleggiato,12.75,primavera,20
lino,chiaro,corto,primavera_estate,soleggiato,32.0,estate,35
seta,chiaro,corto,autunno_inverno,soleggiato,18.8,autunno,19
seta,scuro,lungo,autunno,pioggia,34.85,estate,16
velluto,colorato,corto,autunno_inverno,soleggiato,1.65,primavera,15
cotone,scuro,medio,autunno,soleggiato,20.25,primavera,22
tweed,colorato,corto,autunno_inverno,pioggia,5.0,autunno,17
cotone,scuro,corto,primavera_estate,pioggia,7.1,primavera,18
velluto,colorato,lungo,primavera,nuvoloso,5.050000000000001,inverno,25
seta,colorato,corto,primavera_estate,soleggiato,15.5,autunno,15
raso,scuro,corto,autunno_inverno,pioggia,14.65,autunno,14
raso,chiaro,medio,autunno,pioggia,7.85,primavera,9
seta,colorato,lungo,primavera_estate,neve,0.5,primavera,23
poliestere,colorato,lungo,autunno_inverno,soleggiato,23.6,estate,18
cotone,chiaro,lungo,autunno,soleggiato,30.5,estate,21
tweed,colorato,medio,autunno_inverno,pioggia,27.65,estate,14
poliestere,colorato,lungo,primavera,nuvoloso,-1.9,inverno,25
poliestere,colorato,lungo,primavera_estate,soleggiato,36.45,estate,14
lino,scuro,lungo,inverno,neve,-1.7,inverno,21
tweed,chiaro,medio,autunno_inverno,soleggiato,25.450000000000003,estate,19
poliestere,colorato,corto,autunno,pioggia,28.05,estate,20
velluto,scuro,corto,autunno,pioggia,0.75,primavera,16
lino,colorato,corto,inverno,pioggia,17.450000000000003,autunno,17
velluto,scuro,medio,autunno,pioggia,2.85,inverno,18
tweed,chiaro,medio,autunno,soleggiato,29.5,estate,20
cotone,scuro,medio,primavera,soleggiato,4.4,primavera,19
seta,scuro,lungo,autunno_inverno,pioggia,5.2,inverno,24
tweed,chiaro,corto,inverno,pioggia,10.9,primavera,12
poliestere,chiaro,medio,primavera_estate,soleggiato,23.8,primavera,32
lino,scuro,corto,inverno,pioggia,30.1,estate,25
velluto,colorato,lungo,autunno_inverno,pioggia,31.65,estate,9
lino,colorato,medio,autunno_inverno,soleggiato,25.75,estate,21
tweed,colorato,medio,inverno,soleggiato,23.9,estate,17
lino,colorato,medio,inverno,pioggia,27.4,autunno,24
poliestere,colorato,corto,autunno,soleggiato,17.6,autunno,21
tweed,chiaro,lungo,primavera_estate,pioggia,14.05,primavera,25
lino,colorato,corto,inverno,pioggia,13.9,inverno,17
seta,scuro,corto,inverno,soleggiato,31.9,estate,19
lino,scuro,corto,autunno_inverno,soleggiato,6.25,inverno,12
poliestere,chiaro,lungo,primavera_estate,pioggia,17.85,autunno,22
seta,scuro,lungo,inverno,nuvoloso,28.0,primavera,15
lino,colorato,corto,inverno,soleggiato,21.25,primavera,18
cotone,colorato,lungo,primavera,pioggia,2.6,inverno,25
poliestere,chiaro,medio,autunno,pioggia,10.65,primavera,18
velluto,scuro,corto,autunno,soleggiato,13.5,primavera,14
velluto,scuro,corto,autunno,nuvoloso,13.5,autunno,18
raso,colorato,corto,primavera,pioggia,10.55,inverno,11
seta,colorato,lungo,primavera_estate,soleggiato,32.25,estate,19
lino,colorato,lungo,autunno,soleggiato,28.55,estate,18
lino,scuro,medio,autunno,nuvoloso,10.05,inverno,17
velluto,scuro,medio,primavera_estate,pioggia,14.3,primavera,19
lino,scuro,lungo,inverno,pioggia,21.6,autunno,22
raso,colorato,lungo,autunno_inverno,soleggiato,1.5499999999999998,primavera,17
seta,chiaro,medio,primavera_estate,soleggiato,26.4,primavera,29
tweed,colorato,lungo,autunno_inverno,soleggiato,4.6000000000000005,inverno,28
tweed,chiaro,medio,inverno,soleggiato,24.55,estate,22
lino,colorato,lungo,autunno_inverno,nuvoloso,15.25,autunno,24
lino,scuro,medio,autunno,pioggia,17.95,estate,17
seta,colorato,corto,primavera,pioggia,23.1,estate,23
tweed,chiaro,medio,inverno,pioggia,7.85,primavera,12
cotone,colorato,corto,autunno,soleggiato,-2.1500000000000004,inverno,17
tweed,scuro,lungo,inverno,soleggiato,24.6,estate,7
tweed,chiaro,medio,primavera,soleggiato,11.95,primavera,20
velluto,colorato,corto,primavera,soleggiato,26.450000000000003,estate,20
raso,scuro,corto,autunno_inverno,nuvoloso,-4.7,autunno,11
cotone,chiaro,medio,primavera_estate,pioggia,19.95,estate,24
poliestere,colorato,corto,autunno_inverno,soleggiato,25.0,estate,19
raso,colorato,corto,primavera_estate,soleggiato,27.65,estate,25
cotone,colorato,medio,primavera,pioggia,20.15,estate,29
poliestere,scuro,lungo,primavera_estate,soleggiato,7.6,primavera,28
velluto,scuro,medio,autunno_inverno,pioggia,10.0,inverno,19
seta,chiaro,lungo,inverno,soleggiato,23.8,primavera,24
cotone,chiaro,medio,autunno,nuvoloso,0.6499999999999999,inverno,17
cotone,chiaro,lungo,inverno,soleggiato,30.9,estate,19
velluto,scuro,lungo,inverno,soleggiato,0.3,primavera,24
raso,chiaro,lungo,autunno_inverno,nuvoloso,12.35,inverno,22
cotone,scuro,corto,primavera_estate,soleggiato,27.200000000000003,estate,23
lino,scuro,lungo,autunno,pioggia,26.7,estate,18
raso,chiaro,medio,inverno,soleggiato,0.25,inverno,12
raso,colorato,medio,primavera,soleggiato,10.55,autunno,13
seta,colorato,lungo,primavera,nuvoloso,3.6,primavera,24
seta,scuro,corto,primavera_estate,soleggiato,0.4500000000000002,inverno,9
poliestere,colorato,medio,primavera_estate,pioggia,10.0,primavera,21
velluto,scuro,medio,inverno,soleggiato,14.0,primavera,14
seta,scuro,lungo,inverno,soleggiato,25.45,autunno,14
cotone,colorato,medio,inverno,pioggia,19.15,autunno,23
seta,scuro,lungo,inverno,pioggia,27.65,autunno,19
lino,scuro,lungo,primavera,soleggiato,8.15,autunno,19
seta,scuro,corto,inverno,soleggiato,19.75,autunno,18
cotone,colorato,lungo,inverno,soleggiato,22.05,estate,20
cotone,chiaro,corto,autunno,neve,-2.85,primavera,15
raso,chiaro,medio,autunno,neve,-0.8500000000000001,inverno,10
tweed,scuro,lungo,primavera,pioggia,13.35,primavera,26
poliestere,colorato,corto,primavera_estate,soleggiato,14.95,primavera,19
seta,colorato,corto,inverno,pioggia,19.4,autunno,18
velluto,chiaro,medio,primavera,pioggia,13.0,primavera,20
poliestere,colorato,medio,autunno,nuvoloso,7.4,inverno,17
velluto,scuro,corto,autunno_inverno,pioggia,7.85,primavera,14
cotone,scuro,corto,autunno,soleggiato,29.5,estate,20
tweed,chiaro,corto,autunno,soleggiato,28.95,estate,22
cotone,scuro,medio,primavera,pioggia,16.9,autunno,21
seta,scuro,lungo,inverno,neve,-3.5,autunno,22
tweed,chiaro,corto,autunno,pioggia,9.3,primavera,14
velluto,chiaro,corto,primavera_estate,pioggia,15.75,autunno,13
cotone,colorato,medio,primavera,soleggiato,24.2,autunno,27
poliestere,scuro,medio,inverno,soleggiato,7.1,inverno,19
cotone,colorato,lungo,primavera,neve,-2.3,inverno,25
tweed,colorato,lungo,autunno_inverno,pioggia,14.05,primavera,21
lino,scuro,medio,primavera,soleggiato,26.85,autunno,17
tweed,colorato,corto,primavera,pioggia,26.65,autunno,17
raso,chiaro,lungo,autunno_inverno,pioggia,15.4,autunno,22
cotone,scuro,corto,inverno,soleggiato,10.25,primavera,15
lino,scuro,corto,autunno,soleggiato,32.65,estate,22
seta,colorato,medio,primavera,pioggia,13.25,primavera,20
velluto,colorato,medio,primavera_estate,pioggia,9.35,inverno,14
cotone,chiaro,medio,primavera_estate,pioggia,24.55,autunno,26
velluto,scuro,lungo,autunno_inverno,pioggia,24.7,estate,15
velluto,chiaro,medio,autunno_inverno,pioggia,18.0,autunno,19
tweed,chiaro,medio,primavera_estate,pioggia,21.25,estate,22
lino,colorato,medio,autunno_inverno,pioggia,13.7,autunno,18
seta,scuro,medio,autunno,neve,3.7,autunno,14
lino,colorato,corto,primavera_estate,soleggiato,9.95,primavera,12
tweed,colorato,medio,inverno,pioggia,26.8,estate,13
raso,scuro,medio,inverno,pioggia,17.6,estate,13
cotone,colorato,medio,primavera_estate,soleggiato,0.8,inverno,14
poliestere,chiaro,corto,primavera,soleggiato,23.8,primavera,28
cotone,chiaro,lungo,inverno,pioggia,26.35,estate,17
lino,colorato,corto,primavera_estate,soleggiato,14.6,autunno,12
cotone,scuro,corto,autunno,soleggiato,17.3,autunno,23
velluto,chiaro,lungo,primavera,soleggiato,4.4,primavera,30
cotone,colorato,lungo,autunno_inverno,soleggiato,2.8000000000000003,inverno,28
poliestere,chiaro,lungo,primavera,pioggia,17.45,estate,25
raso,scuro,corto,primavera_estate,pioggia,6.35,primavera,12
seta,scuro,lungo,primavera_estate,soleggiato,5.8,primavera,24
cotone,chiaro,medio,primavera_estate,neve,-2.7,inverno,14
cotone,chiaro,corto,autunno,pioggia,9.95,autunno,19
seta,colorato,corto,autunno_inverno,pioggia,13.8,autunno,17
lino,chiaro,medio,primavera,pioggia,17.6,autunno,17
cotone,scuro,corto,autunno,pioggia,21.85,primavera,22
tweed,scuro,corto,inverno,pioggia,32.599999999999994,estate,17
poliestere,colorato,corto,autunno,nuvoloso,19.35,autunno,21
seta,scuro,medio,inverno,pioggia,20.85,autunno,28
seta,chiaro,corto,primavera,soleggiato,20.45,autunno,26
seta,chiaro,corto,inverno,neve,3.75,primavera,8
lino,chiaro,lungo,primavera_estate,pioggia,15.4,primavera,24
raso,chiaro,lungo,primavera_estate,neve,1.2,inverno,17
lino,colorato,medio,primavera,soleggiato,27.4,estate,24
tweed,colorato,lungo,primavera_estate,soleggiato,20.0,primavera,17
lino,chiaro,corto,primavera_estate,pioggia,4.6,inverno,6
seta,chiaro,corto,autunno_inverno,neve,0.8500000000000001,inverno,13
raso,colorato,medio,primavera_estate,pioggia,14.75,primavera,16
lino,colorato,medio,primavera,soleggiato,29.15,estate,24
cotone,chiaro,corto,primavera_estate,pioggia,2.85,primavera,18
lino,colorato,lungo,inverno,soleggiato,17.75,autunno,23
raso,scuro,medio,autunno_inverno,nuvoloso,0.8499999999999999,inverno,11
velluto,chiaro,corto,autunno,soleggiato,10.95,autunno,18
seta,scuro,lungo,autunno,soleggiato,1.7000000000000002,inverno,22
lino,scuro,corto,autunno_inverno,nuvoloso,0.6499999999999999,primavera,6
cotone,scuro,medio,autunno_inverno,pioggia,7.2,primavera,14
raso,colorato,medio,autunno_inverno,soleggiato,3.2,inverno,11
velluto,scuro,medio,inverno,soleggiato,1.85,inverno,20
poliestere,chiaro,lungo,autunno,pioggia,7.05,primavera,25
lino,scuro,medio,primavera_estate,soleggiato,24.65,estate,23
poliestere,chiaro,lungo,autunno_inverno,nuvoloso,13.6,autunno,27
cotone,chiaro,corto,autunno,pioggia,24.8,estate,22
tweed,scuro,medio,primavera_estate,pioggia,8.35,primavera,17
raso,colorato,lungo,inverno,pioggia,16.0,primavera,17
cotone,scuro,lungo,primavera,pioggia,14.55,inverno,25
tweed,colorato,lungo,inverno,soleggiato,2.9,inverno,29
velluto,scuro,corto,inverno,soleggiato,32.45,estate,13
poliestere,colorato,medio,primavera_estate,soleggiato,21.75,estate,27
raso,chiaro,medio,autunno,nuvoloso,7.15,inverno,11
cotone,chiaro,medio,primavera_estate,soleggiato,-3.0500000000000003,primavera,18
lino,chiaro,lungo,inverno,soleggiato,20.85,estate,23
raso,chiaro,lungo,primavera_estate,soleggiato,22.950000000000003,primavera,26
lino,colorato,lungo,primavera,pioggia,19.950000000000003,autunno,21
lino,scuro,corto,primavera_estate,pioggia,30.75,estate,30
tweed,scuro,corto,autunno_inverno,nuvoloso,1.7,inverno,18
seta,chiaro,medio,primavera_estate,neve,-0.8,primavera,13
raso,scuro,lungo,inverno,soleggiato,2.75,inverno,22
cotone,colorato,corto,autunno,pioggia,-0.6000000000000001,inverno,17
seta,chiaro,medio,autunno,soleggiato,15.5,autunno,22
cotone,chiaro,medio,primavera_estate,pioggia,27.5,estate,26
tweed,colorato,lungo,autunno_inverno,nuvoloso,4.75,inverno,28
cotone,colorato,lungo,primavera_estate,pioggia,12.85,inverno,24
seta,colorato,corto,inverno,soleggiato,19.8,autunno,18
seta,chiaro,lungo,primavera,pioggia,-1.5499999999999998,inverno,20
cotone,scuro,corto,autunno_inverno,pioggia,7.75,inverno,18
cotone,scuro,lungo,inverno,pioggia,28.200000000000003,estate,17
cotone,chiaro,medio,autunno,pioggia,16.55,autunno,25
poliestere,chiaro,lungo,primavera,nuvoloso,27.0,estate,16
velluto,scuro,medio,primavera,pioggia,17.1,autunno,16
poliestere,scuro,lungo,primavera_estate,soleggiato,0.5499999999999998,inverno,24
raso,scuro,corto,inverno,nuvoloso,26.5,estate,20
cotone,scuro,corto,primavera_estate,soleggiato,-2.35,inverno,14
raso,chiaro,lungo,inverno,pioggia,6.85,inverno,23
raso,scuro,lungo,inverno,pioggia,15.15,autunno,21
poliestere,scuro,corto,autunno_inverno,soleggiato,3.85,inverno,18
raso,scuro,lungo,autunno,soleggiato,32.25,estate,10
velluto,colorato,lungo,primavera_estate,nuvoloso,2.4,inverno,25
cotone,colorato,medio,autunno,soleggiato,22.55,primavera,27
raso,colorato,corto,autunno,pioggia,8.7,primavera,9
cotone,chiaro,lungo,inverno,soleggiato,20.7,autunno,29
cotone,chiaro,lungo,primavera_estate,nuvoloso,19.05,primavera,28
cotone,scuro,corto,autunno,soleggiato,9.55,autunno,19
raso,colorato,corto,primavera_estate,nuvoloso,33.55,autunno,24
tweed,chiaro,corto,primavera,pioggia,5.2,primavera,18
raso,scuro,lungo,autunno_inverno,nuvoloso,5.9,inverno,22
lino,colorato,lungo,autunno,pioggia,14.6,primavera,21
cotone,scuro,corto,autunno,pioggia,25.2,estate,25
poliestere,scuro,medio,autunno,soleggiato,15.2,primavera,19
cotone,colorato,corto,inverno,pioggia,24.2,estate,20
velluto,scuro,corto,primavera_estate,pioggia,-6.75,primavera,19
cotone,colorato,lungo,primavera,pioggia,22.4,autunno,22
poliestere,colorato,corto,primavera,soleggiato,29.9,estate,22
lino,chiaro,medio,autunno_inverno,nuvoloso,1.35,inverno,10
velluto,scuro,lungo,autunno_inverno,nuvoloso,-7.25,primavera,25
velluto,scuro,corto,inverno,pioggia,22.2,estate,14
cotone,scuro,medio,primavera_estate,nuvoloso,-6.35,inverno,14
cotone,scuro,corto,primavera_estate,soleggiato,28.3,estate,23
velluto,scuro,medio,primavera,pioggia,28.05,estate,18
cotone,scuro,lungo,primavera,soleggiato,21.6,primavera,21
poliestere,colorato,corto,primavera,nuvoloso,8.6,primavera,19
lino,chiaro,corto,primavera_estate,soleggiato,29.8,estate,32
tweed,chiaro,medio,autunno,pioggia,15.6,autunno,21
poliestere,chiaro,medio,inverno,soleggiato,26.35,estate,21
raso,colorato,medio,autunno_inverno,soleggiato,17.05,autunno,18
cotone,scuro,corto,autunno_inverno,nuvoloso,2.2,inverno,18
velluto,scuro,medio,primavera,nuvoloso,18.85,primavera,20
lino,chiaro,corto,autunno_inverno,pioggia,4.1000000000000005,inverno,10
cotone,colorato,lungo,primavera,soleggiato,15.4,autunno,25
cotone,scuro,lungo,inverno,pioggia,25.05,estate,17
raso,scuro,medio,autunno_inverno,pioggia,22.6,primavera,22
poliestere,scuro,medio,autunno,pioggia,15.3,autunno,23
lino,colorato,lungo,autunno,soleggiato,1.85,inverno,19
cotone,chiaro,medio,primavera,nuvoloso,15.3,primavera,25
poliestere,colorato,corto,primavera_estate,soleggiato,8.0,primavera,18
cotone,scuro,medio,primavera_estate,nuvoloso,6.75,autunno,14
lino,colorato,medio,autunno,pioggia,2.0500000000000003,inverno,9
cotone,scuro,medio,primavera_estate,pioggia,6.65,autunno,14
seta,scuro,medio,autunno_inverno,soleggiato,20.8,primavera,20
seta,chiaro,medio,primavera,pioggia,21.75,estate,28
tweed,chiaro,lungo,autunno_inverno,pioggia,27.15,estate,10
velluto,chiaro,lungo,inverno,neve,4.0,inverno,30
cotone,chiaro,corto,inverno,soleggiato,1.1,autunno,17
seta,colorato,corto,primavera_estate,pioggia,13.15,autunno,13
raso,colorato,corto,primavera,pioggia,9.15,autunno,9
poliestere,colorato,lungo,primavera_estate,pioggia,8.4,primavera,28
lino,colorato,corto,primavera,pioggia,-4.7,inverno,7
cotone,chiaro,lungo,primavera_estate,nuvoloso,5.95,autunno,24
seta,scuro,medio,autunno,pioggia,3.5,autunno,14
seta,colorato,corto,inverno,soleggiato,24.85,primavera,19
tweed,scuro,corto,autunno,pioggia,11.0,primavera,14
lino,scuro,medio,primavera,nuvoloso,4.85,inverno,7
cotone,scuro,corto,autunno_inverno,neve,-0.7999999999999999,inverno,18
lino,chiaro,lungo,inverno,nuvoloso,28.3,estate,16
